70 2414
6 41 3346
41 6 3346
6 59 2568
59 6 2568
6 46 726
46 6 726
6 66 2406
66 6 2406
6 14 3131
14 6 3131
6 51 1773
51 6 1773
7 26 815
26 7 815
7 35 2401
35 7 2401
7 47 79
47 7 79
7 56 2267
56 7 2267
7 48 3302
48 7 3302
7 29 3260
29 7 3260
7 62 1064
62 7 1064
7 69 2090
69 7 2090
7 33 1746
33 7 1746
7 68 554
68 7 554
7 20 3184
20 7 3184
7 34 825
34 7 825
7 11 3080
11 7 3080
7 32 1260
32 7 1260
7 40 1443
40 7 1443
7 42 2867
42 7 2867
7 64 2785
64 7 2785
7 14 2561
14 7 2561
7 52 1150
52 7 1150
7 61 2898
61 7 2898
7 46 1355
46 7 1355
7 12 1529
12 7 1529
7 59 247
59 7 247
7 28 870
28 7 870
7 41 1077
41 7 1077
7 50 2699
50 7 2699
7 18 3135
18 7 3135
7 24 2970
24 7 2970
7 13 2895
13 7 2895
7 44 139
44 7 139
7 63 573
63 7 573
7 31 3042
31 7 3042
7 15 1418
15 7 1418
8 59 1333
59 8 1333
8 12 1904
12 8 1904
8 39 2767
39 8 2767
8 38 2002
38 8 2002
8 46 672
46 8 672
8 42 2129
42 8 2129
8 25 3295
25 8 3295
8 69 3091
69 8 3091
8 40 2006
40 8 2006
8 20 2798
20 8 2798
8 66 2265
66 8 2265
8 48 2168
48 8 2168
8 50 1752
50 8 1752
8 24 3150
24 8 3150
8 43 3591
43 8 3591
8 61 1618
61 8 1618
8 35 2829
35 8 2829
8 44 2623
44 8 2623
8 21 2762
21 8 2762
8 31 1755
31 8 1755
8 14 3162
14 8 3162
8 58 606
58 8 606
8 62 2527
62 8 2527
8 9 621
9 8 621
8 55 3099
55 8 3099
8 36 2074
36 8 2074
8 23 2968
23 8 2968
8 57 1955
57 8 1955
8 60 3467
60 8 3467
8 32 22
32 8 22
8 11 2501
11 8 2501
8 17 488
17 8 488
8 64 537
64 8 537
9 42 984
42 9 984
9 61 2089
61 9 2089
9 51 1166
51 9 1166
9 53 2878
53 9 2878
9 24 706
24 9 706
9 10 1166
10 9 1166
9 34 2279
34 9 2279
9 38 2571
38 9 2571
9 11 1517
11 9 1517
9 17 1568
17 9 1568
9 30 2240
30 9 2240
9 23 968
23 9 968
9 15 2816
15 9 2816
9 13 2740
13 9 2740
9 59 1101
59 9 1101
9 37 3465
37 9 3465
9 43 156
43 9 156
9 18 3002
18 9 3002
9 14 2648
14 9 2648
9 64 2104
64 9 2104
9 55 1852
55 9 1852
9 20 1378
20 9 1378
9 29 973
29 9 973
9 28 1319
28 9 1319
9 65 1430
65 9 1430
9 35 661
35 9 661
9 69 715
69 9 715
9 33 791
33 9 791
9 66 604
66 9 604
9 31 1026
31 9 1026
9 63 1682
63 9 1682
9 25 1510
25 9 1510
9 36 3450
36 9 3450
9 57 314
57 9 314
9 16 2651
16 9 2651
9 58 415
58 9 415
9 67 1441
67 9 1441
9 49 2144
49 9 2144
9 56 3318
56 9 3318
10 20 780
20 10 780
10 41 508
41 10 508
10 68 1821
68 10 1821
10 33 942
33 10 942
10 17 2002
17 10 2002
10 44 3248
44 10 3248
10 28 1426
28 10 1426
10 67 1572
67 10 1572
10 69 2508
69 10 2508
10 40 505
40 10 505
10 22 394
22 10 394
10 47 1177
47 10 1177
10 11 2226
11 10 2226
10 25 2934
25 10 2934
10 58 1403
58 10 1403
10 42 1402
42 10 1402
10 48 3612
48 10 3612
10 53 1880
53 10 1880
10 63 2523
63 10 2523
10 21 3402
21 10 3402
10 26 1282
26 10 1282
10 50 1518
50 10 1518
10 55 2934
55 10 2934
10 62 3287
62 10 3287
10 24 3068
24 10 3068
10 16 1817
16 10 1817
10 15 2327
15 10 2327
10 43 1581
43 10 1581
10 29 749
29 10 749
10 51 576
51 10 576
10 31 2692
31 10 2692
10 34 3189
34 10 3189
10 30 343
30 10 343
11 66 1951
66 11 1951
11 51 1624
51 11 1624
11 31 19
31 11 19
11 46 1933
46 11 1933
11 52 2477
52 11 2477
11 65 136
65 11 136
11 45 3249
45 11 3249
11 62 1949
62 11 1949
11 43 2733
43 11 2733
11 41 2132
41 11 2132
11 48 3347
48 11 3347
11 19 635
19 11 635
11 13 767
13 11 767
11 21 3395
21 11 3395
11 36 1666
36 11 1666
11 38 3034
38 11 3034
11 17 2063
17 11 2063
11 33 115
33 11 115
11 32 3376
32 11 3376
11 60 2153
60 11 2153
11 54 496
54 11 496
11 56 230
56 11 230
11 57 2
57 11 2
11 23 3519
23 11 3519
11 63 1579
63 11 1579
11 55 1548
55 11 1548
11 20 1885
20 11 1885
11 42 3199
42 11 3199
11 64 1994
64 11 1994
11 35 1901
35 11 1901
12 20 3612
20 12 3612
12 44 1470
44 12 1470
12 19 606
19 12 606
12 42 999
42 12 999
12 28 2957
28 12 2957
12 46 87
46 12 87
12 55 2047
55 12 2047
12 16 1676
16 12 1676
12 38 2214
38 12 2214
12 24 791
24 12 791
12 31 560
31 12 560
12 57 3155
57 12 3155
12 22 1306
22 12 1306
12 48 3012
48 12 3012
12 27 1081
27 12 1081
12 21 2345
21 12 2345
12 39 682
39 12 682
12 18 2562
18 12 2562
12 32 2029
32 12 2029
12 41 1773
41 12 1773
12 69 1197
69 12 1197
12 53 1658
53 12 1658
12 40 1983
40 12 1983
12 15 144
15 12 144
12 56 3475
56 12 3475
12 67 520
67 12 520
12 47 3431
47 12 3431
12 65 2715
65 12 2715
13 50 2438
50 13 2438
13 15 3227
15 13 3227
13 20 1380
20 13 1380
13 62 2318
62 13 2318
13 25 2120
25 13 2120
13 49 2491
49 13 2491
13 69 24
69 13 24
13 57 27
57 13 27
13 55 839
55 13 839
13 68 2782
68 13 2782
13 52 149
52 13 149
13 33 1584
33 13 1584
13 46 3097
46 13 3097
13 35 2426
35 13 2426
13 54 1601
54 13 1601
13 66 1606
66 13 1606
13 14 1205
14 13 1205
13 22 2360
22 13 2360
13 38 852
38 13 852
13 37 1212
37 13 1212
13 63 3449
63 13 3449
13 41 1591
41 13 1591
13 43 1029
43 13 1029
13 51 2056
51 13 2056
13 48 3610
48 13 3610
13 30 331
30 13 331
13 28 3226
28 13 3226
13 27 1944
27 13 1944
13 61 1443
61 13 1443
14 60 319
60 14 319
14 42 1489
42 14 1489
14 19 3602
19 14 3602
14 24 1430
24 14 1430
14 51 1325
51 14 1325
14 38 1507
38 14 1507
14 36 1835
36 14 1835
14 58 1573
58 14 1573
14 69 2709
69 14 2709
14 35 498
35 14 498
14 27 2025
27 14 2025
14 33 2868
33 14 2868
14 50 3556
50 14 3556
14 68 3294
68 14 3294
14 56 763
56 14 763
14 21 2113
21 14 2113
14 41 2190
41 14 2190
14 22 1516
22 14 1516
14 57 2752
57 14 2752
14 31 2466
31 14 2466
14 20 1480
20 14 1480
14 53 2972
53 14 2972
14 66 3063
66 14 3063
14 63 1154
63 14 1154
14 40 1661
40 14 1661
14 34 487
34 14 487
14 15 3443
15 14 3443
14 18 222
18 14 222
14 44 1829
44 14 1829
14 28 2465
28 14 2465
14 30 3165
30 14 3165
14 45 2046
45 14 2046
14 48 3547
48 14 3547
14 39 2550
39 14 2550
15 55 2497
55 15 2497
15 57 3068
57 15 3068
15 35 2100
35 15 2100
15 40 92
40 15 92
15 20 941
20 15 941
15 60 1193
60 15 1193
15 22 2645
22 15 2645
15 65 3375
65 15 3375
15 64 3133
64 15 3133
15 67 3007
67 15 3007
15 33 2402
33 15 2402
15 27 165
27 15 165
15 32 3201
32 15 3201
15 34 624
34 15 624
15 52 2001
52 15 2001
15 62 1812
62 15 1812
15 56 803
56 15 803
15 41 185
41 15 185
15 38 1616
38 15 1616
15 43 1746
43 15 1746
15 17 3094
17 15 3094
15 59 1081
59 15 1081
15 61 2532
61 15 2532
15 66 1964
66 15 1964
16 26 208
26 16 208
16 68 1456
68 16 1456
16 42 1329
42 16 1329
16 52 1958
52 16 1958
16 25 1319
25 16 1319
16 49 835
49 16 835
16 54 3457
54 16 3457
16 50 3157
50 16 3157
16 58 3363
58 16 3363
16 17 1371
17 16 1371
16 63 688
63 16 688
16 64 2502
64 16 2502
16 57 3356
57 16 3356
16 35 14
35 16 14
16 23 1455
23 16 1455
16 31 586
31 16 586
16 67 2723
67 16 2723
16 41 1449
41 16 1449
16 29 1721
29 16 1721
16 34 2733
34 16 2733
16 19 262
19 16 262
16 55 1937
55 16 1937
16 36 772
36 16 772
16 62 2846
62 16 2846
16 18 1643
18 16 1643
16 30 1138
30 16 1138
16 22 142
22 16 142
16 43 1775
43 16 1775
16 47 1451
47 16 1451
16 46 1281
46 16 1281
16 40 2993
40 16 2993
16 24 1898
24 16 1898
16 21 188
21 16 188
16 66 73
66 16 73
17 39 3534
39 17 3534
17 24 249
24 17 249
17 46 1845
46 17 1845
17 36 295
36 17 295
17 22 112
22 17 112
17 19 2432
19 17 2432
17 32 3451
32 17 3451
17 60 1521
60 17 1521
17 54 222
54 17 222
17 25 2186
25 17 2186
17 20 754
20 17 754
17 42 449
42 17 449
17 49 2633
49 17 2633
17 56 621
56 17 621
17 57 1275
57 17 1275
17 59 2944
59 17 2944
17 48 2071
48 17 2071
17 34 2558
34 17 2558
17 18 2213
18 17 2213
17 40 2033
40 17 2033
17 43 3609
43 17 3609
17 61 180
61 17 180
17 33 338
33 17 338
17 45 2604
45 17 2604
17 66 2523
66 17 2523
17 41 1175
41 17 1175
17 62 1392
62 17 1392
17 53 503
53 17 503
17 23 2994
23 17 2994
17 37 3440
37 17 3440
17 63 64
63 17 64
17 47 1586
47 17 1586
18 43 131
43 18 131
18 40 479
40 18 479
18 59 1877
59 18 1877
18 63 996
63 18 996
18 36 2806
36 18 2806
18 41 1030
41 18 1030
18 35 1965
35 18 1965
18 38 927
38 18 927
18 53 3034
53 18 3034
18 64 1681
64 18 1681
18 68 2142
68 18 2142
18 46 3469
46 18 3469
18 58 1377
58 18 1377
18 60 3256
60 18 3256
18 31 2347
31 18 2347
18 44 485
44 18 485
18 48 3563
48 18 3563
18 54 1469
54 18 1469
18 61 2773
61 18 2773
18 34 284
34 18 284
18 30 2049
30 18 2049
18 33 2728
33 18 2728
18 45 3427
45 18 3427
18 23 1525
23 18 1525
18 20 1294
20 18 1294
18 62 504
62 18 504
18 67 2917
67 18 2917
18 28 1190
28 18 1190
19 50 2613
50 19 2613
19 55 444
55 19 444
19 67 3454
67 19 3454
19 21 3579
21 19 3579
19 69 1749
69 19 1749
19 62 1265
62 19 1265
19 34 930
34 19 930
19 49 1825
49 19 1825
19 45 1717
45 19 1717
19 40 416
40 19 416
19 65 2059
65 19 2059
19 39 809
39 19 809
19 27 1437
27 19 1437
19 51 3478
51 19 3478
19 46 3426
46 19 3426
19 52 424
52 19 424
19 35 2744
35 19 2744
19 63 1624
63 19 1624
19 43 721
43 19 721
19 33 2981
33 19 2981
19 25 3056
25 19 3056
19 36 3166
36 19 3166
19 26 3283
26 19 3283
19 64 200
64 19 200
19 24 1233
24 19 1233
19 54 3296
54 19 3296
19 38 3343
38 19 3343
19 23 1513
23 19 1513
19 30 24
30 19 24
19 42 1333
42 19 1333
19 53 1320
53 19 1320
20 37 546
37 20 546
20 40 495
40 20 495
20 65 3309
65 20 3309
20 32 2661
32 20 2661
20 59 23
59 20 23
20 56 1437
56 20 1437
20 48 2823
48 20 2823
20 44 130
44 20 130
20 63 1423
63 20 1423
20 67 3142
67 20 3142
20 23 899
23 20 899
20 39 2045
39 20 2045
20 31 3061
31 20 3061
20 22 3454
22 20 3454
20 35 50
35 20 50
20 36 1392
36 20 1392
20 55 1893
55 20 1893
20 46 558
46 20 558
20 66 1462
66 20 1462
20 30 2808
30 20 2808
20 25 3284
25 20 3284
20 27 3073
27 20 3073
20 64 2304
64 20 2304
20 52 1901
52 20 1901
20 28 1945
28 20 1945
20 47 2747
47 20 2747
20 21 2688
21 20 2688
20 45 1824
45 20 1824
21 67 2670
67 21 2670
21 28 1588
28 21 1588
21 31 1606
31 21 1606
21 62 1862
62 21 1862
21 39 3276
39 21 3276
21 49 2028
49 21 2028
21 56 661
56 21 661
21 59 363
59 21 363
21 24 1759
24 21 1759
21 26 958
26 21 958
21 53 2841
53 21 2841
21 45 1544
45 21 1544
21 54 723
54 21 723
21 66 2306
66 21 2306
21 29 347
29 21 347
21 25 35
25 21 35
21 57 2695
57 21 2695
21 68 2765
68 21 2765
21 63 125
63 21 125
21 36 3490
36 21 3490
21 48 49
48 21 49
22 41 2537
41 22 2537
22 58 2617
58 22 2617
22 61 859
61 22 859
22 40 392
40 22 392
22 34 3308
34 22 3308
22 30 2558
30 22 2558
22 24 574
24 22 574
22 28 3586
28 22 3586
22 67 517
67 22 517
22 36 3154
36 22 3154
22 62 3533
62 22 3533
22 55 205
55 22 205
22 63 25
63 22 25
22 46 819
46 22 819
22 69 474
69 22 474
22 66 575
66 22 575
22 59 3030
59 22 3030
22 65 1230
65 22 1230
22 38 3042
38 22 3042
22 23 162
23 22 162
22 68 809
68 22 809
22 50 3354
50 22 3354
22 42 3080
42 22 3080
23 59 3584
59 23 3584
23 52 1633
52 23 1633
23 34 2681
34 23 2681
23 42 1898
42 23 1898
23 61 820
61 23 820
23 53 3244
53 23 3244
23 29 3338
29 23 3338
23 44 2988
44 23 2988
23 55 2297
55 23 2297
23 66 2051
66 23 2051
23 54 1232
54 23 1232
23 47 944
47 23 944
23 24 2294
24 23 2294
23 57 3554
57 23 3554
23 65 1299
65 23 1299
23 31 593
31 23 593
23 33 2548
33 23 2548
23 69 1671
69 23 1671
23 27 1335
27 23 1335
23 49 2732
49 23 2732
23 50 2806
50 23 2806
23 35 2267
35 23 2267
24 51 646
51 24 646
24 40 1565
40 24 1565
24 59 3174
59 24 3174
24 67 2762
67 24 2762
24 48 661
48 24 661
24 58 989
58 24 989
24 50 1635
50 24 1635
24 64 1136
64 24 1136
24 38 2896
38 24 2896
24 60 767
60 24 767
24 49 3440
49 24 3440
24 32 732
32 24 732
24 43 809
43 24 809
24 39 2310
39 24 2310
24 47 1543
47 24 1543
24 66 236
66 24 236
24 61 19
61 24 19
24 53 722
53 24 722
24 41 1680
41 24 1680
24 35 2672
35 24 2672
24 69 3030
69 24 3030
24 56 2537
56 24 2537
24 34 1044
34 24 1044
25 58 3425
58 25 3425
25 31 554
31 25 554
25 69 881
69 25 881
25 53 249
53 25 249
25 43 2385
43 25 2385
25 38 2769
38 25 2769
25 26 3374
26 25 3374
25 30 3611
30 25 3611
25 66 2552
66 25 2552
25 45 1928
45 25 1928
25 28 1458
28 25 1458
25 39 1314
39 25 1314
25 65 3032
65 25 3032
25 56 2233
56 25 2233
25 29 1756
29 25 1756
25 54 2246
54 25 2246
25 27 856
27 25 856
25 55 1815
55 25 1815
25 61 2133
61 25 2133
25 41 2203
41 25 2203
26 61 1973
61 26 1973
26 35 1347
35 26 1347
26 39 2212
39 26 2212
26 38 12
38 26 12
26 32 2868
32 26 2868
26 33 1297
33 26 1297
26 34 2019
34 26 2019
26 68 2212
68 26 2212
26 40 1361
40 26 1361
26 36 2862
36 26 2862
26 27 1810
27 26 1810
26 47 2487
47 26 2487
26 54 380
54 26 380
26 69 1792
69 26 1792
26 66 1091
66 26 1091
26 50 2304
50 26 2304
26 53 2395
53 26 2395
26 48 2322
48 26 2322
26 65 1900
65 26 1900
27 41 1207
41 27 1207
27 57 912
57 27 912
27 62 2266
62 27 2266
27 66 1609
66 27 1609
27 42 3413
42 27 3413
27 59 72
59 27 72
27 43 747
43 27 747
27 63 792
63 27 792
27 60 1348
60 27 1348
27 49 917
49 27 917
27 34 2947
34 27 2947
27 56 3230
56 27 3230
27 47 439
47 27 439
27 58 1261
58 27 1261
27 33 64
33 27 64
27 53 1110
53 27 1110
27 35 2768
35 27 2768
27 55 3617
55 27 3617
27 37 696
37 27 696
27 40 734
40 27 734
27 67 2912
67 27 2912
27 54 2221
54 27 2221
27 39 3057
39 27 3057
28 50 2617
50 28 2617
28 61 194
61 28 194
28 56 926
56 28 926
28 44 1690
44 28 1690
28 33 1604
33 28 1604
28 49 1667
49 28 1667
28 51 530
51 28 530
28 29 1332
29 28 1332
28 52 2343
52 28 2343
28 41 1403
41 28 1403
28 45 3148
45 28 3148
28 69 1341
69 28 1341
28 30 123
30 28 123
28 67 2608
67 28 2608
28 46 1503
46 28 1503
28 43 510
43 28 510
28 40 2435
40 28 2435
28 42 2269
42 28 2269
28 36 1150
36 28 1150
28 55 1373
55 28 1373
28 54 2880
54 28 2880
28 64 117
64 28 117
28 65 2143
65 28 2143
29 34 2779
34 29 2779
29 55 555
55 29 555
29 51 1299
51 29 1299
29 68 1944
68 29 1944
29 49 3124
49 29 3124
29 53 2133
53 29 2133
29 57 1023
57 29 1023
29 41 867
41 29 867
29 36 3180
36 29 3180
29 61 2133
61 29 2133
29 44 3025
44 29 3025
29 48 930
48 29 930
29 63 1495
63 29 1495
29 47 276
47 29 276
29 60 53
60 29 53
29 40 2720
40 29 2720
30 44 3090
44 30 3090
30 54 2274
54 30 2274
30 49 1622
49 30 1622
30 55 2848
55 30 2848
30 67 2673
67 30 2673
30 37 3504
37 30 3504
30 57 2191
57 30 2191
30 33 526
33 30 526
30 46 2997
46 30 2997
30 53 2549
53 30 2549
30 52 1784
52 30 1784
30 56 733
56 30 733
30 38 3613
38 30 3613
30 63 42
63 30 42
30 42 1563
42 30 1563
30 35 467
35 30 467
30 36 46
36 30 46
31 55 3554
55 31 3554
31 66 436
66 31 436
31 56 25
56 31 25
31 46 1934
46 31 1934
31 42 2455
42 31 2455
31 48 3311
48 31 3311
31 44 282
44 31 282
31 41 2917
41 31 2917
31 38 1456
38 31 1456
31 61 2491
61 31 2491
31 68 2145
68 31 2145
31 39 2697
39 31 2697
31 45 3168
45 31 3168
31 63 2898
63 31 2898
31 54 2343
54 31 2343
31 32 2294
32 31 2294
32 36 1577
36 32 1577
32 65 42
65 32 42
32 61 156
61 32 156
32 46 2286
46 32 2286
32 59 2330
59 32 2330
32 49 1888
49 32 1888
32 60 308
60 32 308
32 58 3315
58 32 3315
32 52 2306
52 32 2306
32 53 2088
53 32 2088
32 33 2508
33 32 2508
32 42 251
42 32 251
32 35 3599
35 32 3599
32 50 1029
50 32 1029
32 66 1892
66 32 1892
32 39 399
39 32 399
32 63 932
63 32 932
32 38 2149
38 32 2149
32 57 1940
57 32 1940
32 62 3017
62 32 3017
33 49 2216
49 33 2216
33 69 3243
69 33 3243
33 55 3389
55 33 3389
33 62 2471
62 33 2471
33 57 496
57 33 496
33 50 2681
50 33 2681
33 37 171
37 33 171
33 46 2910
46 33 2910
33 41 3015
41 33 3015
33 60 765
60 33 765
33 67 1335
67 33 1335
33 54 2348
54 33 2348
33 52 338
52 33 338
33 61 2629
61 33 2629
33 65 2235
65 33 2235
33 63 2925
63 33 2925
33 45 1147
45 33 1147
33 35 193
35 33 193
33 56 346
56 33 346
33 68 1602
68 33 1602
34 59 2974
59 34 2974
34 60 2681
60 34 2681
34 39 1778
39 34 1778
34 51 2023
51 34 2023
34 44 217
44 34 217
34 65 2524
65 34 2524
34 35 2747
35 34 2747
34 58 3160
58 34 3160
34 63 1810
63 34 1810
34 64 1760
64 34 1760
34 46 3561
46 34 3561
34 42 266
42 34 266
34 69 1299
69 34 1299
34 48 1741
48 34 1741
34 62 61
62 34 61
34 57 562
57 34 562
34 61 2977
61 34 2977
34 56 123
56 34 123
34 47 448
47 34 448
35 43 2833
43 35 2833
35 58 2609
58 35 2609
35 57 557
57 35 557
35 44 1789
44 35 1789
35 65 3079
65 35 3079
35 49 1784
49 35 1784
35 46 3413
46 35 3413
35 59 2757
59 35 2757
35 48 761
48 35 761
35 36 427
36 35 427
35 42 1413
42 35 1413
35 51 3578
51 35 3578
35 56 483
56 35 483
35 37 589
37 35 589
35 52 2552
52 35 2552
35 45 1517
45 35 1517
35 54 303
54 35 303
35 47 2335
47 35 2335
35 66 483
66 35 483
36 38 2337
38 36 2337
36 67 433
67 36 433
36 69 2062
69 36 2062
36 40 1633
40 36 1633
36 48 3231
48 36 3231
36 68 3095
68 36 3095
36 47 3552
47 36 3552
36 53 3463
53 36 3463
36 42 482
42 36 482
36 64 63
64 36 63
36 61 805
61 36 805
36 37 2539
37 36 2539
36 63 14
63 36 14
36 58 251
58 36 251
36 52 1670
52 36 1670
36 60 294
60 36 294
36 44 3312
44 36 3312
36 45 444
45 36 444
36 65 2728
65 36 2728
36 50 3075
50 36 3075
37 55 1323
55 37 1323
37 52 1073
52 37 1073
37 57 3158
57 37 3158
37 38 3515
38 37 3515
37 51 3038
51 37 3038
37 60 2740
60 37 2740
37 53 3537
53 37 3537
37 61 2881
61 37 2881
37 58 1795
58 37 1795
37 68 2365
68 37 2365
37 40 1941
40 37 1941
37 48 1518
48 37 1518
37 44 1188
44 37 1188
37 62 3284
62 37 3284
38 50 1070
50 38 1070
38 66 3128
66 38 3128
38 61 1408
61 38 1408
38 63 360
63 38 360
38 68 2201
68 38 2201
38 52 1607
52 38 1607
38 39 272
39 38 272
38 62 2103
62 38 2103
38 41 3444
41 38 3444
38 40 544
40 38 544
38 64 1642
64 38 1642
38 54 2782
54 38 2782
39 46 884
46 39 884
39 58 2951
58 39 2951
39 54 2303
54 39 2303
39 67 2604
67 39 2604
39 60 1567
60 39 1567
39 41 1510
41 39 1510
39 50 420
50 39 420
39 64 3384
64 39 3384
40 64 800
64 40 800
40 58 2211
58 40 2211
40 55 1979
55 40 1979
40 63 433
63 40 433
40 60 2924
60 40 2924
40 59 3505
59 40 3505
40 47 322
47 40 322
40 65 1972
65 40 1972
40 56 1522
56 40 1522
41 54 3195
54 41 3195
41 64 2869
64 41 2869
41 48 3350
48 41 3350
41 46 794
46 41 794
41 62 1931
62 41 1931
41 55 2825
55 41 2825
41 66 1563
66 41 1563
41 60 3114
60 41 3114
41 65 155
65 41 155
41 67 1728
67 41 1728
41 50 715
50 41 715
42 63 477
63 42 477
42 43 2173
43 42 2173
42 62 417
62 42 417
42 68 969
