100 7424
25 2 1664
2 26 1235
26 2 1235
2 52 9505
52 2 9505
2 78 1853
78 2 1853
2 24 3920
24 2 3920
2 28 938
28 2 938
2 65 9807
65 2 9807
2 91 3425
91 2 3425
2 22 4813
22 2 4813
2 71 1610
71 2 1610
2 37 5135
37 2 5135
2 3 5452
3 2 5452
2 66 365
66 2 365
2 23 9633
23 2 9633
2 16 6312
16 2 6312
2 15 10694
15 2 10694
2 81 5979
81 2 5979
2 30 3982
30 2 3982
2 4 2590
4 2 2590
2 72 6193
72 2 6193
2 21 6983
21 2 6983
2 41 9317
41 2 9317
2 18 6832
18 2 6832
2 60 4526
60 2 4526
2 74 4459
74 2 4459
2 62 7172
62 2 7172
2 44 3606
44 2 3606
2 47 10863
47 2 10863
2 33 7599
33 2 7599
2 79 7952
79 2 7952
2 40 7565
40 2 7565
2 67 7193
67 2 7193
2 69 6850
69 2 6850
2 76 500
76 2 500
2 51 3282
51 2 3282
2 38 1158
38 2 1158
2 7 5655
7 2 5655
2 94 3074
94 2 3074
2 32 7440
32 2 7440
2 39 10652
39 2 10652
2 43 3921
43 2 3921
2 87 6100
87 2 6100
2 77 966
77 2 966
2 45 6527
45 2 6527
2 20 4931
20 2 4931
2 88 594
88 2 594
2 73 6874
73 2 6874
2 82 7017
82 2 7017
2 56 103
56 2 103
2 57 8801
57 2 8801
2 75 9608
75 2 9608
2 34 9509
34 2 9509
2 27 3033
27 2 3033
2 42 6444
42 2 6444
2 13 7588
13 2 7588
2 46 4578
46 2 4578
2 50 8318
50 2 8318
2 12 9552
12 2 9552
2 14 4620
14 2 4620
2 96 2012
96 2 2012
2 54 6717
54 2 6717
2 48 2038
48 2 2038
2 93 9656
93 2 9656
2 49 1702
49 2 1702
2 63 7642
63 2 7642
2 53 6061
53 2 6061
3 62 3778
62 3 3778
3 33 5179
33 3 5179
3 70 5173
70 3 5173
3 48 10042
48 3 10042
3 58 2993
58 3 2993
3 68 9916
68 3 9916
3 4 4508
4 3 4508
3 50 6923
50 3 6923
3 84 8913
84 3 8913
3 55 469
55 3 469
3 79 2913
79 3 2913
3 75 4389
75 3 4389
3 93 3122
93 3 3122
3 15 11123
15 3 11123
3 37 3135
37 3 3135
3 69 10607
69 3 10607
3 67 2030
67 3 2030
3 90 5318
90 3 5318
3 61 11123
61 3 11123
3 27 1642
27 3 1642
3 16 208
16 3 208
3 82 2491
82 3 2491
3 65 3830
65 3 3830
3 43 9491
43 3 9491
3 30 573
30 3 573
3 11 7990
11 3 7990
3 86 10783
86 3 10783
3 97 5180
97 3 5180
3 28 7147
28 3 7147
3 22 5348
22 3 5348
3 46 10828
46 3 10828
3 32 44
32 3 44
3 6 1039
6 3 1039
3 72 412
72 3 412
3 23 698
23 3 698
3 9 3279
9 3 3279
3 26 10063
26 3 10063
3 31 3087
31 3 3087
3 51 7105
51 3 7105
3 40 8754
40 3 8754
3 10 9733
10 3 9733
3 24 8008
24 3 8008
3 63 1536
63 3 1536
3 92 7692
92 3 7692
3 66 2810
66 3 2810
3 87 2040
87 3 2040
3 57 6110
57 3 6110
3 85 3763
85 3 3763
3 25 4549
25 3 4549
3 5 4549
5 3 4549
3 95 2762
95 3 2762
3 29 10344
29 3 10344
3 36 10385
36 3 10385
3 45 6550
45 3 6550
3 64 7218
64 3 7218
3 91 4219
91 3 4219
3 83 4716
83 3 4716
3 98 3423
98 3 3423
3 21 1391
21 3 1391
3 80 1826
80 3 1826
3 52 4660
52 3 4660
3 54 7751
54 3 7751
3 77 5129
77 3 5129
3 99 2471
99 3 2471
3 8 2258
8 3 2258
3 38 7867
38 3 7867
3 53 10405
53 3 10405
3 34 10810
34 3 10810
3 35 4334
35 3 4334
3 14 10369
14 3 10369
3 44 7588
44 3 7588
3 20 10025
20 3 10025
3 17 8072
17 3 8072
3 96 5188
96 3 5188
3 76 7800
76 3 7800
3 47 8024
47 3 8024
4 25 9122
25 4 9122
4 36 6531
36 4 6531
4 73 2270
73 4 2270
4 15 2153
15 4 2153
4 46 3667
46 4 3667
4 23 4603
23 4 4603
4 32 2326
32 4 2326
4 49 3922
49 4 3922
4 89 10217
89 4 10217
4 65 5673
65 4 5673
4 72 103
72 4 103
4 26 360
26 4 360
4 27 9157
27 4 9157
4 8 5503
8 4 5503
4 33 6031
33 4 6031
4 53 7879
53 4 7879
4 67 6033
67 4 6033
4 13 703
13 4 703
4 42 9139
42 4 9139
4 69 10515
69 4 10515
4 5 4630
5 4 4630
4 87 8656
87 4 8656
4 55 5951
55 4 5951
4 79 2169
79 4 2169
4 80 2328
80 4 2328
4 52 2013
52 4 2013
4 40 55
40 4 55
4 41 1696
41 4 1696
4 60 1971
60 4 1971
4 54 11030
54 4 11030
4 50 4066
50 4 4066
4 76 6103
76 4 6103
4 88 7708
88 4 7708
4 34 5673
34 4 5673
4 77 9273
77 4 9273
4 81 8502
81 4 8502
4 24 7577
24 4 7577
4 94 485
94 4 485
4 37 1460
37 4 1460
4 28 1589
28 4 1589
4 11 4841
11 4 4841
4 58 6877
58 4 6877
4 99 3097
99 4 3097
4 10 10177
10 4 10177
4 75 10438
75 4 10438
4 63 232
63 4 232
4 64 148
64 4 148
4 17 7929
17 4 7929
4 68 8152
68 4 8152
4 97 7984
97 4 7984
4 85 7904
85 4 7904
4 71 3285
71 4 3285
4 61 4303
61 4 4303
4 84 5556
84 4 5556
4 47 7167
47 4 7167
4 62 5767
62 4 5767
4 39 9426
39 4 9426
4 86 8298
86 4 8298
4 20 7920
20 4 7920
4 6 5415
6 4 5415
4 35 3220
35 4 3220
4 12 1763
12 4 1763
4 9 6192
9 4 6192
4 56 3744
56 4 3744
4 98 8408
98 4 8408
4 70 1931
70 4 1931
4 48 9925
48 4 9925
4 21 10257
21 4 10257
4 16 6109
16 4 6109
4 74 1075
74 4 1075
4 92 1206
92 4 1206
4 51 424
51 4 424
5 92 10747
92 5 10747
5 59 7327
59 5 7327
5 35 1797
35 5 1797
5 47 10119
47 5 10119
5 52 3609
52 5 3609
5 23 6739
23 5 6739
5 27 2946
27 5 2946
5 54 5306
54 5 5306
5 61 3963
61 5 3963
5 88 8518
88 5 8518
5 81 1594
81 5 1594
5 43 1437
43 5 1437
5 40 8993
40 5 8993
5 68 1842
68 5 1842
5 82 1513
82 5 1513
5 94 9899
94 5 9899
5 91 8239
91 5 8239
5 28 9696
28 5 9696
5 98 4149
98 5 4149
5 17 6177
17 5 6177
5 9 1800
9 5 1800
5 41 7130
41 5 7130
5 25 5128
25 5 5128
5 16 9953
16 5 9953
5 26 6046
26 5 6046
5 86 607
86 5 607
5 84 3769
84 5 3769
5 89 2617
89 5 2617
5 31 3784
31 5 3784
5 74 1844
74 5 1844
5 99 11122
99 5 11122
5 60 3653
60 5 3653
5 76 8415
76 5 8415
5 57 9515
57 5 9515
5 15 44
15 5 44
5 51 6938
51 5 6938
5 7 2173
7 5 2173
5 8 9823
8 5 9823
5 49 9219
49 5 9219
5 73 5730
73 5 5730
5 14 1759
14 5 1759
5 58 2714
58 5 2714
5 80 4072
80 5 4072
5 36 7219
36 5 7219
5 93 6914
93 5 6914
5 90 6863
90 5 6863
5 67 4906
67 5 4906
5 70 10235
70 5 10235
5 33 9689
33 5 9689
5 97 5883
97 5 5883
5 75 8261
75 5 8261
5 83 2415
83 5 2415
5 18 9076
18 5 9076
5 53 3500
53 5 3500
5 42 10593
42 5 10593
5 30 438
30 5 438
5 85 3810
85 5 3810
5 6 8170
6 5 8170
5 95 3120
95 5 3120
5 63 2173
63 5 2173
5 38 3824
38 5 3824
5 29 2521
29 5 2521
5 39 379
39 5 379
5 62 11005
62 5 11005
5 71 4401
71 5 4401
5 65 7246
65 5 7246
5 22 1840
22 5 1840
5 10 10637
10 5 10637
5 19 7232
19 5 7232
5 12 4560
12 5 4560
5 55 11037
55 5 11037
6 17 10731
17 6 10731
6 35 692
35 6 692
6 98 9259
98 6 9259
6 43 479
43 6 479
6 10 9004
10 6 9004
6 52 4088
52 6 4088
6 96 2631
96 6 2631
6 54 7204
54 6 7204
6 94 2769
94 6 2769
6 65 7465
65 6 7465
6 15 9022
15 6 9022
6 20 5574
20 6 5574
6 34 11069
34 6 11069
6 36 1819
36 6 1819
6 89 5658
89 6 5658
6 69 9007
69 6 9007
6 31 9249
31 6 9249
6 49 9733
49 6 9733
6 59 9078
59 6 9078
6 9 4242
9 6 4242
6 40 4259
40 6 4259
6 60 7287
60 6 7287
6 16 9594
16 6 9594
6 76 7634
76 6 7634
6 12 7849
12 6 7849
6 7 4743
7 6 4743
6 11 10555
11 6 10555
6 53 5281
53 6 5281
6 46 2227
46 6 2227
6 71 10559
71 6 10559
6 33 8249
33 6 8249
6 87 3469
87 6 3469
6 58 3799
58 6 3799
6 82 3382
82 6 3382
6 26 5254
26 6 5254
6 70 9508
70 6 9508
6 72 624
72 6 624
6 38 1336
38 6 1336
6 21 69
21 6 69
6 74 754
74 6 754
6 8 3464
8 6 3464
6 25 10209
25 6 10209
6 62 7865
62 6 7865
6 73 2453
73 6 2453
6 64 308
64 6 308
6 56 4165
56 6 4165
6 90 7128
90 6 7128
6 77 3349
77 6 3349
6 83 7592
83 6 7592
6 44 66
44 6 66
6 30 6945
30 6 6945
6 79 8268
79 6 8268
6 18 7666
18 6 7666
6 13 10096
13 6 10096
6 55 4457
55 6 4457
6 93 3188
93 6 3188
6 97 9893
97 6 9893
6 42 5975
42 6 5975
6 91 8108
91 6 8108
6 99 2647
99 6 2647
6 50 6426
50 6 6426
6 48 1802
48 6 1802
6 37 3096
37 6 3096
6 84 1262
84 6 1262
6 78 7243
78 6 7243
6 95 4999
95 6 4999
6 27 5336
27 6 5336
6 75 8456
75 6 8456
7 60 9899
60 7 9899
7 53 706
53 7 706
7 9 9119
9 7 9119
7 54 8111
54 7 8111
7 51 3054
51 7 3054
7 58 8405
58 7 8405
7 84 10139
84 7 10139
7 20 6249
20 7 6249
7 47 9828
47 7 9828
7 87 5663
87 7 5663
7 22 10105
22 7 10105
7 26 6278
26 7 6278
7 83 2834
83 7 2834
7 50 3902
50 7 3902
7 38 5489
38 7 5489
7 57 5771
57 7 5771
7 97 995
97 7 995
7 71 3507
71 7 3507
7 85 8182
85 7 8182
7 76 9066
76 7 9066
7 12 10373
12 7 10373
7 79 3054
79 7 3054
7 36 82
36 7 82
7 37 2062
37 7 2062
7 95 8141
95 7 8141
7 8 5070
8 7 5070
7 16 8702
16 7 8702
7 23 935
23 7 935
7 27 8461
27 7 8461
7 10 3500
10 7 3500
7 68 662
68 7 662
7 78 6635
78 7 6635
7 65 8862
65 7 8862
7 17 6461
17 7 6461
7 75 2801
75 7 2801
7 59 3880
59 7 3880
7 46 10453
46 7 10453
7 89 8983
89 7 8983
7 45 2370
45 7 2370
7 18 3542
18 7 3542
7 94 10147
94 7 10147
7 81 8338
81 7 8338
7 41 2300
41 7 2300
7 21 288
21 7 288
7 92 2038
92 7 2038
7 55 4105
55 7 4105
7 30 3283
30 7 3283
7 91 6086
91 7 6086
7 77 1541
77 7 1541
7 14 6984
14 7 6984
7 96 6308
96 7 6308
7 90 127
90 7 127
7 69 5600
69 7 5600
7 33 8407
33 7 8407
7 66 5432
66 7 5432
7 49 7772
49 7 7772
7 99 2912
99 7 2912
7 88 8809
88 7 8809
7 25 1346
25 7 1346
7 24 1246
24 7 1246
7 52 2173
52 7 2173
7 40 3837
40 7 3837
7 19 3683
19 7 3683
7 61 3558
61 7 3558
7 28 2094
28 7 2094
7 62 1385
62 7 1385
7 86 9158
86 7 9158
7 44 1135
44 7 1135
7 67 432
67 7 432
7 31 2315
31 7 2315
8 49 9093
49 8 9093
8 81 5813
81 8 5813
8 75 9837
75 8 9837
8 33 10498
33 8 10498
8 80 9109
80 8 9109
8 69 3070
69 8 3070
8 32 2964
32 8 2964
8 63 8881
63 8 8881
8 10 2092
10 8 2092
8 62 7503
62 8 7503
8 48 6550
48 8 6550
8 65 5596
65 8 5596
8 36 7669
36 8 7669
8 87 6031
87 8 6031
8 55 6185
55 8 6185
8 30 5294
30 8 5294
8 79 9693
79 8 9693
8 99 4572
99 8 4572
8 28 3739
28 8 3739
8 45 925
45 8 925
8 93 5863
93 8 5863
8 26 7626
26 8 7626
8 21 4941
21 8 4941
8 46 3906
46 8 3906
8 41 4753
41 8 4753
8 12 3048
12 8 3048
8 40 281
40 8 281
8 54 2122
54 8 2122
8 83 8101
83 8 8101
8 25 6015
25 8 6015
8 61 3064
61 8 3064
8 72 5866
72 8 5866
8 27 6317
27 8 6317
8 66 4642
66 8 4642
8 60 10209
60 8 10209
8 98 4693
98 8 4693
8 56 281
56 8 281
8 19 9066
19 8 9066
8 18 4850
18 8 4850
8 74 4164
74 8 4164
8 51 8813
51 8 8813
8 96 10725
96 8 10725
8 71 6547
71 8 6547
8 89 1862
89 8 1862
8 82 9223
82 8 9223
8 94 10514
94 8 10514
8 73 8996
73 8 8996
8 24 8826
24 8 8826
8 91 1478
91 8 1478
8 57 10016
57 8 10016
8 9 4236
9 8 4236
8 77 3887
77 8 3887
8 20 8050
20 8 8050
8 88 5903
88 8 5903
8 58 1777
58 8 1777
8 78 5707
78 8 5707
8 90 6049
90 8 6049
8 76 10472
76 8 10472
8 13 9792
13 8 9792
8 86 4668
86 8 4668
8 39 9204
39 8 9204
8 97 8458
97 8 8458
8 23 6533
23 8 6533
8 11 5415
11 8 5415
8 52 4584
52 8 4584
8 17 3468
17 8 3468
8 50 10140
50 8 10140
8 37 4773
37 8 4773
8 70 2266
70 8 2266
8 59 5285
59 8 5285
9 78 6011
78 9 6011
9 20 7899
20 9 7899
9 52 2904
52 9 2904
9 35 3862
35 9 3862
9 21 254
21 9 254
9 90 1201
90 9 1201
9 54 7615
54 9 7615
9 80 9427
80 9 9427
9 70 5461
70 9 5461
9 65 2137
65 9 2137
9 42 888
42 9 888
9 50 10388
50 9 10388
9 83 7805
83 9 7805
9 85 5316
85 9 5316
9 96 6882
96 9 6882
9 36 155
36 9 155
9 62 1711
62 9 1711
9 93 9715
93 9 9715
9 17 10032
17 9 10032
9 56 5042
56 9 5042
9 34 2771
34 9 2771
9 77 1315
77 9 1315
9 89 1131
89 9 1131
9 88 5777
88 9 5777
9 91 5069
91 9 5069
9 29 5910
29 9 5910
9 28 8718
28 9 8718
9 13 8191
13 9 8191
9 45 7504
45 9 7504
9 92 8823
92 9 8823
9 64 2759
64 9 2759
9 32 2207
32 9 2207
9 81 5922
81 9 5922
9 18 2277
18 9 2277
9 44 822
44 9 822
9 66 4939
66 9 4939
9 53 6118
53 9 6118
9 38 5495
38 9 5495
9 24 7154
24 9 7154
9 57 2971
57 9 2971
9 68 3292
68 9 3292
9 87 5751
87 9 5751
9 69 3809
69 9 3809
9 48 10935
48 9 10935
9 73 9824
73 9 9824
9 79 10372
79 9 10372
9 41 10483
41 9 10483
9 98 4741
98 9 4741
9 39 5438
39 9 5438
9 30 4445
30 9 4445
9 97 7204
97 9 7204
9 23 9422
23 9 9422
9 31 1093
31 9 1093
9 71 6684
71 9 6684
9 37 8252
37 9 8252
9 63 6238
63 9 6238
9 75 1172
75 9 1172
9 12 6861
12 9 6861
9 76 8242
76 9 8242
9 22 10282
22 9 10282
9 15 10149
15 9 10149
9 94 5646
94 9 5646
10 83 762
83 10 762
10 26 6347
26 10 6347
10 46 8343
46 10 8343
10 84 8962
84 10 8962
10 25 739
25 10 739
10 79 1529
79 10 1529
10 51 7112
51 10 7112
10 73 8336
73 10 8336
10 62 1334
62 10 1334
10 55 9820
55 10 9820
10 40 9493
40 10 9493
10 45 2539
45 10 2539
10 23 3148
23 10 3148
10 24 10732
24 10 10732
10 20 4646
20 10 4646
10 98 794
98 10 794
10 67 4758
67 10 4758
10 35 8049
35 10 8049
10 78 6967
78 10 6967
10 44 8377
44 10 8377
10 75 5159
75 10 5159
10 36 6090
36 10 6090
10 97 3685
97 10 3685
10 68 4
68 10 4
10 87 3176
87 10 3176
10 54 2525
54 10 2525
10 53 7774
53 10 7774
10 32 10192
32 10 10192
10 39 10099
39 10 10099
10 30 6017
30 10 6017
10 63 2533
63 10 2533
10 70 937
70 10 937
10 57 1890
57 10 1890
10 13 2142
13 10 2142
10 76 4363
76 10 4363
10 96 6823
96 10 6823
10 49 8568
49 10 8568
10 42 5566
42 10 5566
10 66 9900
66 10 9900
10 60 11000
60 10 11000
10 64 2374
64 10 2374
10 11 7165
11 10 7165
10 18 1742
18 10 1742
10 33 7192
33 10 7192
10 22 5286
22 10 5286
10 48 11065
48 10 11065
10 19 238
19 10 238
10 95 4991
95 10 4991
10 17 6701
17 10 6701
10 12 9644
12 10 9644
10 80 3078
80 10 3078
10 56 7000
56 10 7000
10 43 6549
43 10 6549
10 93 7108
93 10 7108
10 89 7639
89 10 7639
10 29 3048
29 10 3048
10 37 2067
37 10 2067
10 71 7910
71 10 7910
10 88 5429
88 10 5429
10 15 9984
15 10 9984
10 92 10041
92 10 10041
10 94 5532
94 10 5532
10 91 1873
91 10 1873
10 65 7501
65 10 7501
10 21 6918
21 10 6918
10 50 9068
50 10 9068
10 58 6200
58 10 6200
10 90 8672
90 10 8672
10 81 10856
81 10 10856
10 47 8402
47 10 8402
10 28 3047
28 10 3047
10 82 2484
82 10 2484
10 52 4563
52 10 4563
11 91 1728
91 11 1728
11 21 821
21 11 821
11 85 816
85 11 816
11 32 2835
32 11 2835
11 54 2959
54 11 2959
11 12 9364
12 11 9364
11 82 7489
82 11 7489
11 59 9392
59 11 9392
11 35 3299
35 11 3299
11 30 7223
30 11 7223
11 51 3042
51 11 3042
11 28 923
28 11 923
11 43 498
43 11 498
11 60 4917
60 11 4917
11 97 7867
97 11 7867
11 65 517
65 11 517
11 72 8971
72 11 8971
11 39 5985
39 11 5985
11 96 7846
96 11 7846
11 23 5598
23 11 5598
11 77 7301
77 11 7301
11 80 9961
80 11 9961
11 24 7215
24 11 7215
11 49 6476
49 11 6476
11 88 2254
88 11 2254
11 58 10119
58 11 10119
11 25 7357
25 11 7357
11 37 4046
37 11 4046
11 27 3604
27 11 3604
11 73 9191
73 11 9191
11 90 11113
90 11 11113
11 50 4305
50 11 4305
11 69 2041
69 11 2041
11 38 7556
38 11 7556
11 79 7274
79 11 7274
11 17 10488
17 11 10488
11 78 5149
78 11 5149
11 18 9798
18 11 9798
11 64 6732
64 11 6732
11 26 10445
26 11 10445
11 22 375
22 11 375
11 63 5856
63 11 5856
11 93 9179
93 11 9179
11 47 8580
47 11 8580
11 75 7299
75 11 7299
11 52 4294
52 11 4294
11 53 299
53 11 299
11 76 6213
76 11 6213
11 92 1633
92 11 1633
11 14 4375
14 11 4375
11 74 5069
74 11 5069
11 31 6981
31 11 6981
11 46 10239
46 11 10239
11 42 9567
42 11 9567
11 34 225
34 11 225
11 89 5366
89 11 5366
11 86 99
86 11 99
11 61 3726
61 11 3726
11 33 10712
33 11 10712
11 57 5968
57 11 5968
11 84 7898
84 11 7898
11 20 2727
20 11 2727
11 62 10493
62 11 10493
11 99 6481
99 11 6481
12 40 9221
40 12 9221
12 41 4838
41 12 4838
12 55 8867
55 12 8867
12 48 9522
48 12 9522
12 15 788
15 12 788
12 14 6635
14 12 6635
12 68 3724
68 12 3724
12 61 4095
61 12 4095
12 31 4169
31 12 4169
12 53 1075
53 12 1075
12 50 5771
50 12 5771
12 46 7792
46 12 7792
12 25 4458
25 12 4458
12 76 10325
76 12 10325
12 23 3416
23 12 3416
12 79 8007
79 12 8007
12 42 10101
42 12 10101
12 38 8015
38 12 8015
12 66 130
66 12 130
12 88 1323
88 12 1323
12 94 10400
94 12 10400
12 81 7507
81 12 7507
12 59 5016
59 12 5016
12 27 9600
27 12 9600
12 56 5104
56 12 5104
12 69 7380
69 12 7380
12 78 7340
78 12 7340
12 39 6260
39 12 6260
12 73 3430
73 12 3430
12 63 10192
63 12 10192
12 36 8846
36 12 8846
12 54 2954
54 12 2954
12 71 3161
71 12 3161
12 57 2469
57 12 2469
12 37 7766
37 12 7766
12 86 5153
86 12 5153
12 98 902
98 12 902
12 93 7074
93 12 7074
12 99 8096
99 12 8096
12 18 6824
18 12 6824
12 90 8636
90 12 8636
12 82 9901
82 12 9901
12 16 8296
16 12 8296
12 45 9529
45 12 9529
12 70 8977
70 12 8977
12 77 1179
77 12 1179
12 62 214
62 12 214
12 60 10330
60 12 10330
12 58 10120
58 12 10120
12 30 9823
30 12 9823
12 28 8316
28 12 8316
12 17 1335
17 12 1335
12 33 219
33 12 219
12 35 10358
35 12 10358
12 84 10105
84 12 10105
12 43 706
43 12 706
12 67 8633
67 12 8633
12 64 10894
64 12 10894
12 83 1537
83 12 1537
12 29 5571
29 12 5571
12 21 10305
21 12 10305
12 95 4781
95 12 4781
12 80 2005
80 12 2005
12 20 9350
20 12 9350
12 13 4052
13 12 4052
12 91 4645
91 12 4645
12 97 4289
97 12 4289
12 75 419
75 12 419
12 89 5370
89 12 5370
12 52 8334
52 12 8334
12 22 4260
22 12 4260
12 32 6053
32 12 6053
12 26 4718
26 12 4718
12 92 1694
92 12 1694
12 47 1672
47 12 1672
12 74 9003
74 12 9003
12 49 6243
49 12 6243
12 51 3093
51 12 3093
13 38 1288
38 13 1288
13 41 189
41 13 189
13 69 753
69 13 753
13 61 7963
61 13 7963
13 55 892
55 13 892
13 87 9839
87 13 9839
13 84 1418
84 13 1418
13 89 1948
89 13 1948
13 28 6681
28 13 6681
13 83 3556
83 13 3556
13 32 10909
32 13 10909
13 86 1662
86 13 1662
13 96 1786
96 13 1786
13 48 470
48 13 470
13 76 1327
76 13 1327
13 99 4215
99 13 4215
13 72 8940
72 13 8940
13 27 3303
27 13 3303
13 33 9978
33 13 9978
13 40 10555
40 13 10555
13 85 434
85 13 434
13 52 3891
52 13 3891
13 59 4856
59 13 4856
13 81 10427
81 13 10427
13 57 97
57 13 97
13 47 3447
47 13 3447
13 82 4835
82 13 4835
13 78 824
78 13 824
13 94 7895
94 13 7895
13 92 9991
92 13 9991
13 21 5434
21 13 5434
13 45 8269
45 13 8269
13 25 3787
25 13 3787
13 37 9708
37 13 9708
13 22 4274
22 13 4274
13 64 5089
64 13 5089
13 42 937
42 13 937
13 60 4407
60 13 4407
13 97 6835
97 13 6835
13 34 5007
34 13 5007
13 56 7358
56 13 7358
13 46 9766
46 13 9766
13 20 5350
20 13 5350
13 49 6014
49 13 6014
13 24 3423
24 13 3423
13 67 6898
67 13 6898
13 95 1114
95 13 1114
13 50 9989
50 13 9989
13 80 2413
80 13 2413
13 66 2123
66 13 2123
13 18 8370
18 13 8370
13 54 5468
54 13 5468
13 35 2297
35 13 2297
13 98 5418
98 13 5418
13 29 2471
29 13 2471
13 68 6002
68 13 6002
13 91 1334
91 13 1334
13 58 4540
58 13 4540
13 88 10530
88 13 10530
13 36 9971
36 13 9971
13 75 3453
75 13 3453
13 63 2224
63 13 2224
13 15 8495
15 13 8495
13 31 5574
31 13 5574
13 71 2634
71 13 2634
14 69 3209
69 14 3209
14 56 2947
56 14 2947
14 76 3462
76 14 3462
14 94 10277
94 14 10277
14 36 676
36 14 676
14 17 1679
17 14 1679
14 15 1694
15 14 1694
14 80 4997
80 14 4997
14 41 10759
41 14 10759
14 33 2377
33 14 2377
14 29 3499
29 14 3499
14 47 1884
47 14 1884
14 82 3554
82 14 3554
14 26 5330
26 14 5330
14 35 6694
35 14 6694
14 16 7257
16 14 7257
14 72 2199
72 14 2199
14 19 8413
19 14 8413
14 87 9951
87 14 9951
14 95 7617
95 14 7617
14 68 785
68 14 785
14 92 7755
92 14 7755
14 71 692
71 14 692
14 67 5220
67 14 5220
14 66 2625
66 14 2625
14 85 10456
85 14 10456
